μ_R2,σ_R2,μ_coef,σ_coef
0.013466721485195454,0.4426694265416192,0.2553880267839179,169.64579336150229
0.7415842051532175,0.10421654183868212,0.48797480714078556,-20.47984963727819
0.5735026529046565,0.6315765122783906,1.0253026741950042,70.20535008028953
0.9094206173913569,0.8653851524590923,-2.598267757015655,-267.940098739581
0.6454602103270279,0.4334297693653163,1.521076246603897,-57.57719102066857
0.7091800296734387,0.7597898934384815,0.0318127355723358,-49.757533535048545
0.20779025088162195,0.11148194402564882,1.8077993630291704,24.047639670947188
0.8103061807091179,0.798950919936529,-0.8289998500821976,-62.73771919220903
0.2477518656286054,0.5802932833131282,-11.404348550180694,-723.9599003204153
0.6804954561075811,0.7803274953424075,3.1646924796881173,379.82648068381576
0.4308187588777441,0.3966712558155717,1.7882651109426762,-62.211326853974484
0.10624236227551376,0.5209283703899689,-4.278052482124272,43.83088814170897
0.44821054481726474,0.11869060427042721,-2.1424057606878883,-354.03087658268174
0.7691859726768413,0.8219770476279642,-5.746162019807776,-262.0747412518026
0.3196963843029671,0.02185436992664125,0.22275163862206412,75.56177874989099
0.8153595314342558,0.640045984954309,-0.7863226921008434,-170.2925200276584
0.8738333077148942,0.3128848023365891,1.2654029385430432,-64.19920963519034
0.3041140728303593,0.6117589204782394,4.3666787170689245,194.3626919491482
0.21932991758166598,0.7417650251033967,-0.4263167370123555,10.676538361573137
0.6803497743241624,0.2698700405669302,0.8372077391774767,-24.03011034059767
0.41433914517132353,0.17040275858359366,-8.718935922236978,181.20462847818874
0.8842063743439224,0.8459593615228291,-16.774880468491872,-839.0559995045768
0.7018737479984457,0.60334071569771,0.02537841732133456,-135.70010449681382
0.4684458929489549,0.7564880455494205,0.13143480529589294,35.19706541094607
0.09955545116213582,0.4629640955010751,1.2833386096971469,482.3792075107559
0.6430131489309356,0.22963086589002757,-6.530943554434767,-131.70531407300646
0.8494713312759292,0.7041433884437823,-1.7853385140275593,-115.85492165070026
0.8371434703765757,0.6209167250318297,2.37708309460673,31.7644640411582
0.14181473948312773,0.20424454780296497,-0.5375977195484887,146.63340502654944
0.5430997465659351,0.5766560587753226,-0.7847372885641477,-303.83575980068923
0.8305278526135056,0.8030216555435433,0.8926878061162707,405.8628204549589
0.164691513597515,0.15385883724433203,0.261030392898745,-97.477244207097
0.8053149688826876,0.749394562847701,2.5431969164311927,76.54850651688652
0.6736133629054842,0.6790211539141324,2.510376850107939,106.16412408302602
0.674396394354183,0.6343998035367275,-0.5142369623619754,-117.68602344724889
0.7787663596418555,0.7264696016659261,0.024355181894620378,-57.13220576052821
