μ,σ
-0.9444582501309653,-0.9750940737724926
-0.7448838746065422,-0.8878711131127723
-0.9130090875939976,-0.97511766448797
0.3371374899575478,-0.35334358758357476
-0.4130003322026975,-0.6215002738356948
-0.602248171529692,-0.7384932956582232
0.3436132225569569,-0.796167013994494
0.8300806636232794,-0.6927573384000865
0.05541188552252067,-0.37928234712600256
-0.8477450415736657,-0.9128300986702265
-0.9785257142188759,-0.9813398765558438
-0.9633338800501433,-0.9900970345951716
-0.9390088555539042,-0.454881433170212
0.042692961947696645,-0.0670079676978894
-0.7390880535516879,-0.7792729565741539
0.9336268939565712,0.8673573597462185
-0.6655725463234323,-0.7797884247402885
0.9566025645968115,0.8956205047519296
-0.9847682534159893,-0.9866583081616548
-0.7773838006059983,-0.8744168178523813
-0.44117043598534994,-0.5339536765196073
-0.23892445975801962,-0.41761950758723193
0.5852386830054964,0.3923785291626093
-0.6138925106949347,-0.8411143504447092
0.36184102645152944,-0.07409552987044621
0.01009903465836055,-0.05790463166065792
0.5574913009101532,0.3736731954985062
0.4481259751657534,0.30817089258580876
0.8122895961012447,0.7174916081979739
-0.5173767433793834,-0.5930677541936213
0.19996590417601126,-0.9297008178991732
-0.6585102800831513,-0.8552895761421908
-0.8342950353031973,-0.9542049232516331
0.8248034514352917,0.7388219888733724
-0.0871737400951217,-0.32711135956509896
0.505621075800496,0.33030358912858027
0.9532523784460972,0.8887682766077455
-0.7553168206259263,-0.5355744632631579
-0.5692076043823179,-0.7795079548156704
-0.5999871217973115,-0.49038538536876675
0.8819943972933703,0.769518470294405
0.1652741084835607,-0.08400619415154778
0.9052224953299708,0.8552877753661227
0.8966437093409152,0.7397284908937042
0.1633539636482193,-0.2793281390380394
-0.04316783582321085,-0.4457231744011346
-0.7143838138924989,-0.830272631398944
0.6769036591007391,0.05000215701917633
-0.8410716901704705,-0.5345312116979027
-0.7597435611800035,-0.8608072353413924
0.283906031456883,-0.39265622849050524
-0.9786200536645147,-0.9863863930211835
-0.6606581796498292,-0.9448939614374242
0.2624543604516899,0.017618339828878327
-0.8233182915215027,-0.7392760706158122
0.8729191097174662,0.822819068458613
-0.9538125293345673,-0.9805382597700445
-0.9682078526274155,-0.9810545438272743
-0.9426788196617205,-0.9862500084604859
0.542755102816028,0.4083827822710288
-0.9845012557588524,-0.9895805669098662
0.9251866742108702,-0.04130830045122395
0.9372146729904302,0.7047166274033434
0.8208765312257731,0.7726018750680803
-0.9640189060564568,-0.9815127384968152
0.365816243426199,0.10993055432031756
0.3917420174066385,0.2852322608837581
-0.026587584687220042,-0.3756251527257403
-0.977265370990833,-0.9863719854698765
0.8296079652250868,0.7701453186927183
0.8307133325262611,0.777143119565935
0.6963957069631069,-0.20885346076040665
0.6323193793729305,0.5310578743535757
-0.9172945704892536,-0.9625910787372295
0.9450700679615351,0.8729225807503447
0.43314159513590494,0.2463866540553675
-0.9708941180616514,-0.9858654737089299
0.45786354512006455,0.30946221533255786
0.8970052753480949,-0.880531928625751
-0.3512855725567965,-0.5436183852227705
-0.40296808284611324,-0.5365852172779709
-0.9735158199514043,-0.9881086008010634
-0.5439801497710273,-0.6070321009587838
-0.44446148893203463,-0.9762269914777386
-0.970816577736282,-0.9910680624497791
-0.7229979229712199,-0.9848129456170055
-0.8370290562906327,-0.9866616932044477
0.9259408614873073,-0.017867183631251893
0.8242782805725702,0.5953345215863037
-0.9475387306432295,-0.9623515020751641
0.3741280428957281,0.19406038509877857
0.9442068461481492,0.8903959295598212
-0.7528420337458155,-0.8780277199793348
0.8006296796395865,0.5940677244287841
